Dav32589;S;4006
Dav32587;S;3734
Dav32587;S;3554
Dav32587;S;3514
Dav32588;S;3961
Dav32585;S;3647
Dav32585;S;3489
Dav32585;S;3640
Dav32585;S;3583
Dav32583;S;3989
Dav32584;S;3801
Dav32581;S;3989
Dav32582;S;3793
Dav32582;S;3785
Dav32580;S;3993
Dav32598;S;3793
Dav32598;S;3540
Dav32599;S;3775
Dav32596;S;3761
Dav32596;S;3941
Dav32596;S;3887
Dav32596;S;3973
Dav32597;S;3926
Dav32594;S;3954
Dav32594;S;3725
Dav32590;S;3640
Dav32590;S;3851
Dav32558;S;3592
Dav32558;S;3578
Dav32558;S;3547
Dav32559;S;3851
Dav32559;S;3514
Dav32567;S;3721
Dav32567;S;3578
Dav32567;S;3979
Dav32567;S;3910
Dav32568;S;3578
Dav32568;S;3570
Dav32568;S;3604
Dav32565;S;3824
Dav32566;S;3493
Dav32563;S;3531
Dav32563;S;3917
Dav32564;S;3647
Dav32561;S;3793
Dav32561;S;3524
Dav32562;S;3637
Dav32562;S;3804
Dav32560;S;3884
Dav32560;S;3496
Dav32578;S;3560
Dav32578;S;3670
Dav32579;S;3941
Dav32579;S;3578
Dav32576;S;3650
Dav32576;S;3496
Dav32576;S;3734
Dav32576;S;3920
Dav32577;S;3941
Dav32577;S;3725
Dav32574;S;3754
Dav32574;S;3533
Dav32574;S;3851
Dav32574;S;3474
Dav32575;S;3674
Dav32575;S;3536
Dav32575;S;3554
Dav32572;S;3682
Dav32573;S;3884
Dav32573;S;3642
Dav32573;S;3932
Dav32570;S;3793
Dav32571;S;3725
Dav32571;S;3536
Cor26910;S;3775
Cor26911;S;3917
Cor26911;S;3764
Cor26911;S;3803
Cor26916;S;3721
Cor26916;S;3657
Cor26916;S;3502
Lei108193;S;3489
Cor26917;S;3721
Lei108194;S;3884
Lei108194;S;3509
Lei108194;S;3738
Cor26918;S;3785
Cor26918;S;3650
Lei108191;S;3823
Lei108192;S;3920
Cor26912;S;3598
Cor26912;S;3496
Lei108197;S;3894
Lei108197;S;3884
Lei108197;S;3547
Cor26913;S;3650
Cor26913;S;3586
Cor26913;S;3474
Lei108198;S;3632
Lei108198;S;3793
Cor26914;S;3705
Cor26914;S;3824
Lei108195;S;3474
Cor26915;S;3481
Lei108196;S;3632
Lei108196;S;3738
Lei108199;S;3586
Lei108199;S;3533
Lei108199;S;3734
Cor26900;S;3670
Cor26900;S;3884
Cor26900;S;3930
Cor26900;S;3793
Cor26905;S;3533
Cor26905;S;3877
Cor26905;S;3509
Cor26905;S;3460
Cor26905;S;3514
Lei108182;S;3583
Lei108182;S;3590
Cor26906;S;3932
Cor26907;S;3815
Lei108180;S;3637
Lei108180;S;3910
Cor26908;S;3661
Cor26908;S;3605
Lei108181;S;3845
Lei108181;S;3884
Cor26901;S;3514
Lei108186;S;3823
Cor26902;S;3773
Cor26902;S;3785
Lei108187;S;3576
Lei108187;S;3650
Lei108187;S;3474
Cor26903;S;3459
Lei108184;S;3474
Lei108184;S;3624
Lei108184;S;3793
Lei108184;S;3616
Cor26904;S;3533
Cor26904;S;3554
Lei108185;S;3514
Lei108185;S;3533
Lei108188;S;3840
Lei108188;S;3824
Lei108189;S;3773
Cor26909;S;3680
Cor26909;S;3465
Cor26909;S;3642
Cor26930;S;3604
Cor26930;S;3775
Cor26931;S;3462
Cor26932;S;3496
Cor26932;S;3624
Cor26932;S;3489
Cor26933;S;3941
Cor26938;S;3493
Cor26938;S;3524
Cor26938;S;3884
Lei108171;S;3514
Lei108171;S;3496
Cor26939;S;3873
Lei108172;S;3460
Lei108170;S;3845
Cor26934;S;3647
Lei108175;S;3894
Lei108175;S;3761
Lei108175;S;4000
Lei108176;S;3714
Lei108176;S;3556
Lei108176;S;3873
Cor26936;S;3647
Cor26936;S;3894
Cor26936;S;3586
Cor26936;S;3778
Cor26937;S;3705
Lei108174;S;3816
Lei108179;S;3736
Lei108179;S;3926
Lei108177;S;3725
Lei108177;S;3801
Lei108178;S;3920
Lei108178;S;3695
Lei108178;S;3890
Cor26920;S;3954
Cor26920;S;3973
Cor26920;S;3863
Cor26920;S;3791
Cor26920;S;4006
Cor26922;S;3775
Cor26927;S;3936
Cor26927;S;3884
Lei108160;S;3845
Cor26928;S;3502
Cor26929;S;3616
Cor26923;S;3586
Lei108164;S;3695
Lei108164;S;3793
Lei108165;S;3983
Lei108165;S;3590
Lei108162;S;3783
Lei108162;S;3496
Lei108162;S;3554
Cor26926;S;3531
Cor26926;S;3783
Cor26926;S;3698
Cor26926;S;3514
Cor26926;S;3982
Lei108163;S;3824
Lei108163;S;3906
Lei108163;S;3465
Lei108168;S;3920
Lei108168;S;3518
Lei108166;S;3496
Lei108166;S;3804
Lei108166;S;3578
Lei108166;S;3493
Lei108167;S;3887
Lei108167;S;3761
Lei108167;S;3496
Lei108167;S;3493
Lei108167;S;3624
Dav32501;S;3932
Dav32502;S;3570
Dav32500;S;3590
Dav32509;S;3465
Dav32507;S;3743
Dav32507;S;3764
Dav32507;S;3616
Dav32507;S;3540
Dav32508;S;3590
Dav32508;S;3961
Dav32505;S;4000
Dav32505;S;3754
Dav32505;S;3725
Dav32506;S;3674
Dav32506;S;3496
Dav32503;S;3617
Dav32504;S;3674
Dav32512;S;3527
Dav32513;S;3801
Dav32513;S;3764
Dav32510;S;3887
Dav32510;S;3531
Dav32539;S;3536
Dav32539;S;3793
Dav32537;S;3557
Dav32545;S;3926
Dav32545;S;3936
Dav32543;S;3524
Dav32544;S;3514
Dav32544;S;3764
Dav32542;S;3462
Dav32540;S;3489
Dav32549;S;3695
Dav32549;S;3804
Dav32549;S;3524
Dav32547;S;3647
Dav32547;S;3540
Dav32547;S;3926
Dav32547;S;3754
Dav32548;S;3840
Dav32557;S;3811
Dav32557;S;3460
Dav32554;S;3738
Dav32554;S;3845
Dav32554;S;3930
Dav32554;S;3764
Dav32554;S;3773
Dav32555;S;3749
Dav32555;S;3554
Dav32555;S;3680
Dav32552;S;3791
Dav32553;S;3462
Dav32553;S;3749
Dav32553;S;3460
Dav32553;S;3954
Dav32553;S;3674
Dav32550;S;3764
Dav32550;S;3793
Dav32550;S;3661
Dav32518;S;3734
Dav32516;S;3910
Dav32517;S;3887
Dav32517;S;3586
Dav32515;S;3954
Dav32515;S;3815
Dav32523;S;3617
Dav32523;S;3824
Dav32524;S;3533
Dav32524;S;3598
Dav32521;S;3920
Dav32521;S;3465
Dav32521;S;3873
Dav32522;S;3857
Dav32529;S;3524
Dav32529;S;3754
Dav32529;S;3570
Dav32527;S;3462
Dav32528;S;3736
Dav32528;S;3586
Dav32528;S;3738
Dav32525;S;3647
Dav32525;S;3524
Dav32526;S;3721
Dav32526;S;3624
Dav32526;S;3465
Dav32534;S;3884
Dav32534;S;3524
Dav32534;S;3785
Dav32534;S;3840
Dav32534;S;3474
Dav32532;S;3863
Dav32530;S;3801
Dav32530;S;3502
Dav32531;S;3493
Tho201591;S;3877
Tho201593;S;3714
Tho201593;S;3917
Tho201595;S;3496
Tho201595;S;3637
Tho201595;S;3474
Tho201596;S;3650
Tho201597;S;3514
Tho201597;S;3803
Tho201597;S;3961
Tho201597;S;3661
Tho201597;S;3734
Tho201598;S;3617
Tho201598;S;3560
Tho201598;S;3948
Tho201599;S;3576
Tho201570;S;3460
Tho201571;S;3936
Tho201571;S;3941
Tho201572;S;3518
Tho201572;S;3496
Tho201573;S;3637
Tho201573;S;3801
Tho201574;S;3804
Tho201574;S;3743
Tho201574;S;3887
Tho201575;S;3989
Tho201577;S;3474
Tho201578;S;3830
Tho201578;S;3531
Tho201580;S;3647
Tho201580;S;3576
Tho201581;S;3502
Tho201583;S;3811
Tho201584;S;3496
Tho201586;S;3920
Tho201587;S;3674
Tho201588;S;3823
Tho201588;S;3592
Tho201588;S;4006
Tho201589;S;3524
Tho201589;S;3533
Tho201550;S;3554
Tho201550;S;3598
Tho201550;S;3570
Tho201550;S;3670
Tho201551;S;3474
Tho201551;S;3533
Tho201551;S;3851
Tho201551;S;3496
Tho201552;S;3961
Tho201554;S;3824
Tho201554;S;3857
Tho201555;S;3979
Tho201555;S;3617
Tho201555;S;3474
Tho201555;S;3873
Tho201556;S;3616
Tho201557;S;3823
Tho201557;S;3890
Tho201547;S;3465
Tho201549;S;3783
Tho201560;S;3734
Tho201560;S;3493
Tho201561;S;3637
Tho201561;S;3725
Tho201561;S;3785
Tho201562;S;3527
Tho201563;S;3598
Tho201564;S;3877
Tho201565;S;3509
Tho201565;S;3527
Tho201565;S;3502
Tho201566;S;3761
Tho201567;S;3647
Tho201567;S;3637
Tho201567;S;3982
Tho201567;S;3590
Tho201558;S;3531
Tho201559;S;3674
Tho201559;S;3590
Tho201559;S;3502
Tho201559;S;3840
Tho201559;S;3657
Cor26952;S;3527
Cor26952;S;3961
Cor26953;S;3714
Tho201530;S;3845
Cor26955;S;3775
Tho201531;S;3531
Tho201531;S;3474
Tho201532;S;3533
Tho201532;S;3873
Tho201532;S;3961
Tho201532;S;3554
Tho201533;S;3873
Tho201534;S;3502
Tho201534;S;3815
Tho201534;S;3775
Cor26951;S;3540
Cor26951;S;3590
Cor26951;S;3973
Tho201535;S;3845
Lei108270;S;3734
Lei108270;S;4006
Lei108270;S;3993
Lei108270;S;3640
Lei108270;S;3983
Tho201525;S;3973
Tho201525;S;3586
Lei108271;S;3804
Lei108271;S;3547
Lei108271;S;3749
Lei108271;S;3586
Tho201526;S;3851
Tho201526;S;3557
Tho201528;S;3674
Tho201528;S;3502
Cor26956;S;3775
Cor26956;S;3764
Cor26956;S;3734
Cor26956;S;3647
Cor26956;S;3948
Cor26956;S;3961
Lei108274;S;3540
Lei108274;S;3489
Tho201529;S;3714
Tho201529;S;3890
Tho201529;S;3682
Tho201529;S;3785
Cor26957;S;3502
Cor26957;S;3650
Lei108272;S;3941
Cor26959;S;3920
Cor26959;S;3531
Lei108273;S;3873
Lei108278;S;3761
Lei108276;S;3743
Lei108277;S;3917
Cor26941;S;3926
Cor26941;S;3791
Cor26942;S;3502
Cor26943;S;3481
Cor26943;S;3586
Tho201541;S;3961
Tho201544;S;3556
Tho201545;S;3489
Cor26940;S;3941
Cor26940;S;3493
Cor26940;S;4006
Tho201546;S;3496
Cor26949;S;3816
Cor26949;S;3617
Cor26949;S;3680
Tho201536;S;3524
Lei108260;S;3801
Tho201537;S;3725
Tho201537;S;3462
Tho201537;S;3459
Tho201537;S;3961
Tho201538;S;3583
Tho201538;S;3590
Tho201539;S;3793
Cor26945;S;3502
Cor26945;S;3775
Cor26945;S;3815
Lei108263;S;3481
Lei108263;S;3640
Lei108263;S;3586
Lei108264;S;3714
Cor26947;S;3661
Cor26947;S;3926
Lei108261;S;3576
Lei108261;S;3948
Cor26948;S;3576
Lei108262;S;3570
Lei108262;S;3586
Lei108262;S;3791
Lei108262;S;3887
Lei108267;S;3583
Lei108268;S;3979
Lei108268;S;3775
Lei108268;S;3973
Lei108265;S;3793
Lei108266;S;3830
Lei108266;S;3598
Lei108266;S;3783
Lei108266;S;3474
Lei108269;S;3941
Cor26975;S;3657
Cor26975;S;3592
Cor26976;S;3906
Cor26977;S;3961
Cor26977;S;3524
Cor26970;S;3773
Cor26970;S;3793
Tho201510;S;3509
Tho201510;S;3474
Tho201511;S;3496
Tho201511;S;3961
Tho201511;S;3932
Tho201511;S;3894
Cor26972;S;3734
Tho201512;S;3793
Tho201512;S;3749
Cor26973;S;3496
Tho201503;S;3670
Tho201503;S;3877
Tho201503;S;3640
Tho201503;S;3851
Tho201504;S;3823
Tho201506;S;3554
Cor26978;S;3604
Cor26978;S;3576
Cor26978;S;3887
Cor26978;S;3920
Tho201507;S;3586
Cor26979;S;3979
Tho201508;S;3650
Tho201508;S;3657
Lei108250;S;3514
Tho201509;S;3906
Lei108251;S;3973
Lei108256;S;3533
Lei108257;S;3920
Lei108257;S;3791
Lei108254;S;3554
Lei108254;S;3496
Lei108254;S;3705
Lei108255;S;3605
Lei108255;S;3527
Lei108258;S;3973
Lei108258;S;3524
Lei108259;S;3590
Lei108259;S;3616
Cor26963;S;3674
Cor26963;S;3637
Cor26963;S;3961
Cor26963;S;4006
Cor26963;S;3624
Cor26964;S;3993
Cor26965;S;3721
Cor26965;S;3941
Cor26965;S;3823
Cor26966;S;3496
Tho201520;S;3801
Cor26960;S;3778
Tho201522;S;3775
Tho201522;S;3801
Cor26961;S;3657
Cor26962;S;3680
Cor26962;S;3554
Tho201524;S;3474
Tho201524;S;3657
Tho201524;S;3514
Tho201524;S;3481
Tho201514;S;3778
Tho201515;S;3824
Tho201515;S;3926
Tho201515;S;3811
Tho201516;S;3496
Tho201516;S;3932
Cor26967;S;3640
Lei108241;S;3932
Lei108241;S;3873
Lei108241;S;3725
Lei108241;S;3554
Tho201518;S;3547
Tho201518;S;3617
Cor26968;S;3536
Cor26968;S;3920
Cor26969;S;3863
Lei108240;S;3793
Lei108240;S;3586
Lei108245;S;3496
Lei108245;S;3989
Lei108246;S;3489
Lei108246;S;3624
Lei108246;S;3598
Lei108249;S;3816
Lei108249;S;3961
Lei108249;S;3459
Lei108247;S;3680
Lei108248;S;3514
Cor26991;S;3533
Cor26991;S;3598
Cor26991;S;3811
Cor26996;S;3682
Cor26996;S;3590
Cor26997;S;3536
Cor26997;S;3801
Cor26992;S;3804
Cor26993;S;3590
Cor26994;S;3954
Cor26995;S;3682
Cor26995;S;3674
Cor26995;S;3936
Lei108230;S;3698
Mak118648;S;3736
Mak118649;S;3894
Mak118649;S;3598
Lei108234;S;3576
Lei108234;S;3778
Mak118643;S;3961
Mak118644;S;3917
Mak118644;S;3785
Lei108232;S;3823
Lei108232;S;3930
Mak118645;S;3540
Mak118645;S;3973
Mak118645;S;3502
Mak118645;S;3514
Mak118645;S;3926
Mak118646;S;3773
Mak118646;S;3961
Mak118646;S;3531
Lei108238;S;3496
Lei108238;S;3793
Lei108239;S;3640
Lei108239;S;3598
Mak118640;S;3749
Mak118640;S;3590
Mak118640;S;3721
Mak118641;S;3736
Lei108237;S;3983
Mak118642;S;3493
Mak118642;S;3845
Lei108229;S;3917
Lei108229;S;3647
Lei108229;S;3556
Lei108229;S;3778
Cor26980;S;3493
Cor26980;S;3873
Cor26980;S;3536
Cor26980;S;3764
Cor26985;S;3824
Cor26986;S;3698
Cor26986;S;3605
Cor26981;S;3646
Cor26981;S;3714
Tho201500;S;3754
Tho201501;S;3705
Tho201501;S;3761
Cor26984;S;3887
Cor26984;S;3670
Tho201502;S;4000
Cor26989;S;3778
Cor26989;S;3616
Cor26989;S;3560
Cor26989;S;3598
Cor26989;S;3738
Cor26989;S;3650
Cor26989;S;3586
Cor26989;S;3815
Lei108220;S;3816
Lei108224;S;3920
Lei108221;S;3576
Lei108222;S;3536
Lei108227;S;3920
Lei108227;S;3932
Lei108227;S;3670
Mak118650;S;3890
Lei108228;S;3598
Lei108228;S;3989
Mak118651;S;3830
Mak118651;S;3489
Lei108225;S;3851
Lei108225;S;3474
Mak118652;S;3646
Mak118652;S;3524
Mak118652;S;3884
Lei108218;S;3761
Lei108218;S;3586
Lei108218;S;3632
Lei108218;S;3824
Lei108219;S;3816
Lei108219;S;3682
Lei108213;S;3590
Lei108210;S;3675
Lei108210;S;3979
Lei108210;S;3887
Lei108210;S;3982
Lei108210;S;3743
Lei108211;S;3714
Lei108211;S;3650
Lei108211;S;3557
Lei108216;S;3791
Lei108216;S;3749
Lei108216;S;3804
Lei108214;S;3590
Lei108215;S;3754
Lei108215;S;3761
Lei108215;S;3586
Lei108215;S;3670
Lei108207;S;3502
Lei108208;S;3605
Lei108208;S;3586
Lei108201;S;3459
Lei108201;S;3823
Lei108201;S;3884
Lei108202;S;3863
Lei108202;S;3556
Lei108202;S;3941
Lei108202;S;3754
Lei108200;S;3657
Lei108200;S;3527
Lei108205;S;3576
Lei108205;S;3887
Lei108205;S;3557
Lei108205;S;3527
Lei108205;S;3465
Lei108206;S;3650
Lei108206;S;3493
Lei108203;S;3884
Lei108203;S;3738
Lei108203;S;3993
Lei108204;S;3941
Lei108204;S;3961
Dav32459;S;3465
Dav32459;S;3926
Dav32459;S;3961
Dav32459;S;3590
Dav32468;S;3764
Mak118607;S;3646
Mak118607;S;3524
Dav32469;S;3890
Dav32469;S;3489
Dav32469;S;3527
Dav32469;S;3811
Dav32469;S;3680
Mak118608;S;3560
Mak118608;S;3695
Mak118608;S;3743
Mak118608;S;3894
Mak118608;S;3502
Dav32466;S;3973
Dav32466;S;3894
Dav32466;S;3705
